chapter,div_no,div_name,code,descrip,nchs113,nchsti,type
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E900.9,Of unspecified origin,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E901.0,Due to weather conditions,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E901.1,Of man-made origin,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E901.8,Other,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E901.9,Of unspecified origin,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E902.0,Residence or prolonged visit at high altitude,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E902.1,In aircraft,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E902.2,Due to diving,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E902.8,Due to other specified causes,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E902.9,Unspecified,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E904.0,Abandonment or neglect of infants and helpless persons,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E904.1,Lack of food,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E904.2,Lack of water,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E904.3,"Exposure (to weather conditions), not elsewhere classifiable",94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E904.9,"Privation, unqualified",94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E905.0,Venomous snakes and lizards,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E905.1,Venomous spiders,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E905.2,Scorpion,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E905.3,"Hornets, wasps, and bees",94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E905.4,Centipede and venomous millipede (tropical),94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E905.5,Other venomous arthropods,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E905.6,Venomous marine animals and plants,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E905.7,Poisoning and toxic reactions caused by other plants,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E905.8,Other specified,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E905.9,Unspecified,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E906.0,Dog bite,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E906.1,Rat bite,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E906.2,Bite of nonvenomous snakes and lizards,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E906.3,Bite of other animal except arthropod,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E906.4,Bite of nonvenomous arthropod,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E906.8,Other specified injury caused by animal,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E906.9,Unspecified injury caused by animal,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E910.0,While water-skiing,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E910.1,While engaged in other sport or recreational activity with diving,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E910.2,While engaged in other sport or recreational activity without diving,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E910.3,While swimming or diving for purposes other than recreation or sport,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E910.4,In bathtub,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E910.8,Other,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E910.9,Unspecified,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E913.0,In bed or cradle,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E913.1,By plastic bag,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E913.2,Due to lack of air (in closed place),94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E913.3,By falling earth or other substance,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E913.8,Other specified means,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E913.9,Unspecified,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E917.0,In sports,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E917.1,"Caused by a crowd, by collective fear or panic",94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E917.2,In running water,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E917.9,Other,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E919.0,Agricultural machines,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E919.1,Mining and earth-drilling machinery,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E919.2,Lifting machines and appliances,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E919.3,Metalworking machines,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E919.4,Woodworking and forming machines,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E919.5,"Prime movers, except electrical motors",94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E919.6,Transmission machinery,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E919.7,"Earth moving, scraping, and other excavating machines",94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E919.8,Other,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E919.9,Unspecified,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E920.0,Powered lawn mower,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E920.1,Other powered hand tools,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
"XVI.  SYMPTOMS, SIGNS, AND ILL-DEFINED CONDITIONS",799,Other ill-defined and unknown causes of morbidity and mortality,E920.2,Powered household appliances and implements,94,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Acute
