chapter,div_nos,div_name,code,descrip,year_add,year_del,mc_only
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T20-T25,"""Burns and corrosions of external body surface, specified by site""",T24.7,Corrosion of third degree of hip and lower limb except ankle and foot,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T20-T25,"""Burns and corrosions of external body surface, specified by site""",T25.0,Burn of unspecified degree of ankle and foot,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T20-T25,"""Burns and corrosions of external body surface, specified by site""",T25.1,Burn of first degree of ankle and foot,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T20-T25,"""Burns and corrosions of external body surface, specified by site""",T25.2,Burn of second degree of ankle and foot,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T20-T25,"""Burns and corrosions of external body surface, specified by site""",T25.3,Burn of third degree of ankle and foot,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T20-T25,"""Burns and corrosions of external body surface, specified by site""",T25.4,Corrosion of unspecified degree of ankle and foot,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T20-T25,"""Burns and corrosions of external body surface, specified by site""",T25.5,Corrosion of first degree of ankle and foot,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T20-T25,"""Burns and corrosions of external body surface, specified by site""",T25.6,Corrosion of second degree of ankle and foot,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T20-T25,"""Burns and corrosions of external body surface, specified by site""",T25.7,Corrosion of third degree of ankle and foot,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T26.0,Burn of eyelid and periocular area,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T26.1,Burn of cornea and conjunctival sac,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T26.2,Burn with resulting rupture and destruction of eyeball,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T26.3,Burn of other parts of eye and adnexa,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T26.4,"""Burn of eye and adnexa, part unspecified""",1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T26.5,Corrosion of eyelid and periocular area,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T26.6,Corrosion of cornea and conjunctival sac,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T26.7,Corrosion with resulting rupture and destruction of eyeball,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T26.8,Corrosion of other parts of eye and adnexa,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T26.9,"""Corrosion of eye and adnexa, part unspecified""",1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T27.0,Burn of larynx and trachea,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T27.1,Burn involving larynx and trachea with lung,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T27.2,Burn of other parts of respiratory tract,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T27.3,"""Burn of respiratory tract, part unspecified""",1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T27.4,Corrosion of larynx and trachea,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T27.5,Corrosion involving larynx and trachea with lung,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T27.6,Corrosion of other parts of respiratory tract,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T27.7,"""Corrosion of respiratory tract, part unspecified""",1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T28.0,Burn of mouth and pharynx,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T28.1,Burn of esophagus,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T28.2,Burn of other parts of alimentary tract,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T28.3,Burn of internal genitourinary organs,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T28.4,Burn of other and unspecified internal organs,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T28.5,Corrosion of mouth and pharynx,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T28.6,Corrosion of esophagus,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T28.7,Corrosion of other parts of alimentary tract,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T28.8,Corrosion of internal genitourinary organs,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T26-T28,Burns and corrosions confined to eye and internal organs,T28.9,Corrosion of other and unspecified internal organs,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T30-T32,Burns and corrosions of multiple and unspecified body regions,T30.0,"""Burn of unspecified body region, unspecified degree""",1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T30-T32,Burns and corrosions of multiple and unspecified body regions,T30.1,"""Burn of first degree, body region unspecified""",1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T30-T32,Burns and corrosions of multiple and unspecified body regions,T30.2,"""Burn of second degree, body region unspecified""",1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T30-T32,Burns and corrosions of multiple and unspecified body regions,T30.3,"""Burn of third degree, body region unspecified""",1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T30-T32,Burns and corrosions of multiple and unspecified body regions,T30.4,"""Corrosion of unspecified body region, unspecified degree""",1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T30-T32,Burns and corrosions of multiple and unspecified body regions,T30.5,"""Corrosion of first degree, body region unspecified""",1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T30-T32,Burns and corrosions of multiple and unspecified body regions,T30.6,"""Corrosion of second degree, body region unspecified""",1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T30-T32,Burns and corrosions of multiple and unspecified body regions,T30.7,"""Corrosion of third degree, body region unspecified""",1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T30-T32,Burns and corrosions of multiple and unspecified body regions,T31.0,Burns involving less than 10 percent of body surface,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T30-T32,Burns and corrosions of multiple and unspecified body regions,T31.1,Burns involving 10-19 percent of body surface,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T30-T32,Burns and corrosions of multiple and unspecified body regions,T31.2,Burns involving 20-29 percent of body surface,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T30-T32,Burns and corrosions of multiple and unspecified body regions,T31.3,Burns involving 30-39 percent of body surface,1999,0,1
"S00-T98	""XIX. Injury, poisoning and certain other consequences of external causes""",T30-T32,Burns and corrosions of multiple and unspecified body regions,T31.4,Burns involving 40-49 percent of body surface,1999,0,1
